datetime,Power demand,temp,dwpt,rhum,wdir,wspd,pres,year,month,day,hour,minute,moving_avg_3,weekday,lag_24,lag_288,rolling_mean_12
2024-12-04 21:30:00,4091.91,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,21,30,4075.450000000005,2,4392.94,3195.72,4393.380833333334
2024-12-04 21:35:00,4098.63,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,21,35,4084.776666666672,2,4370.64,3172.84,4391.882500000001
2024-12-04 21:40:00,4114.62,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,21,40,4101.720000000005,2,4347.73,3147.81,4389.76
2024-12-04 21:45:00,4128.77,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,21,45,4114.006666666672,2,4375.64,3070.97,4387.162499999999
2024-12-04 21:50:00,4138.93,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,21,50,4127.440000000005,2,4307.08,3078.6,4379.6575
2024-12-04 21:55:00,4142.68,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,21,55,4136.7933333333385,2,4283.9,3050.22,4370.721666666667
2024-12-04 22:00:00,4142.28,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,22,0,4141.296666666672,2,4244.62,3055.18,4358.970833333333
2024-12-04 22:05:00,4125.33,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,22,5,4136.763333333339,2,4208.01,3029.95,4346.009166666667
2024-12-04 22:10:00,4167.85,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,22,10,4145.153333333338,2,4199.71,2971.03,4329.8741666666665
2024-12-04 22:15:00,4167.21,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,22,15,4153.463333333339,2,4182.92,2958.23,4310.053333333333
2024-12-04 22:20:00,4167.25,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,22,20,4167.436666666672,2,4191.49,2938.61,4291.453333333334
2024-12-04 22:25:00,4170.91,18.0,7.1,49.0,260.0,6.0,1016.0,2024,12,4,22,25,4168.4566666666715,2,4183.74,2898.21,4274.035
2024-12-04 22:30:00,4213.31,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,22,30,4183.823333333338,2,4138.9,2820.87,4252.865
2024-12-04 22:35:00,4177.16,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,22,35,4187.126666666672,2,4109.92,2803.6,4231.138333333333
2024-12-04 22:40:00,4187.93,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,22,40,4192.800000000006,2,4151.06,2835.21,4214.7491666666665
2024-12-04 22:45:00,4214.76,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,22,45,4193.283333333337,2,4149.62,2815.24,4195.9141666666665
2024-12-04 22:50:00,4166.35,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,22,50,4189.680000000005,2,4126.92,2821.01,4180.900833333333
2024-12-04 22:55:00,4218.73,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,22,55,4199.946666666671,2,4126.14,2805.38,4167.754166666667
2024-12-04 23:00:00,4229.61,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,23,0,4204.896666666672,2,4086.05,2770.06,4154.54
2024-12-04 23:05:00,4205.18,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,23,5,4217.840000000005,2,4063.29,2759.22,4142.4800000000005
2024-12-04 23:10:00,4181.33,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,23,10,4205.373333333338,2,4067.83,2767.32,4131.490000000001
2024-12-04 23:15:00,4185.48,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,23,15,4190.663333333338,2,4094.97,2712.4,4124.160833333333
2024-12-04 23:20:00,4173.76,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,23,20,4180.190000000005,2,4070.65,2685.75,4114.090833333333
2024-12-04 23:25:00,4167.55,17.0,7.1,52.0,260.0,7.0,1015.0,2024,12,4,23,25,4175.596666666672,2,4063.79,2680.28,4104.095
2024-12-04 23:30:00,4175.72,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,4,23,30,4172.343333333339,2,4091.91,2606.91,4100.179166666667
2024-12-04 23:35:00,4165.42,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,4,23,35,4169.563333333338,2,4098.63,2596.73,4099.238333333334
2024-12-04 23:40:00,4129.88,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,4,23,40,4157.006666666672,2,4114.62,2593.68,4096.201666666667
2024-12-04 23:45:00,4129.7,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,4,23,45,4141.6666666666715,2,4128.77,2592.24,4094.4641666666666
2024-12-04 23:50:00,4115.58,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,4,23,50,4125.053333333338,2,4138.93,2578.77,4095.465
2024-12-05 00:00:00,5752.7,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,5,0,0,4665.993333333338,3,4142.68,2546.48,4096.843333333333
2024-12-05 00:05:00,5716.7,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,5,0,5,5194.993333333338,3,4142.28,3863.88,4101.529166666666
2024-12-05 00:10:00,5702.8,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,5,0,10,5724.066666666672,3,4125.33,3820.65,4106.699166666666
2024-12-05 00:15:00,5681.01,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,5,0,15,5700.170000000005,3,4167.85,3823.8,4115.034166666666
2024-12-05 00:20:00,5662.38,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,5,0,20,5682.063333333339,3,4167.21,3814.8,4121.054166666667
2024-12-05 00:25:00,5632.83,17.0,7.1,52.0,250.0,7.0,1015.0,2024,12,5,0,25,5658.740000000005,3,4167.25,3783.09,4129.104166666667
2024-12-05 00:30:00,5597.95,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,0,30,5631.053333333338,3,4170.91,3775.42,4138.030833333333
2024-12-05 00:35:00,5569.47,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,0,35,5600.0833333333385,3,4213.31,3759.32,4148.1475
2024-12-05 00:40:00,5553.03,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,0,40,5573.483333333338,3,4177.16,3740.48,4154.691666666667
2024-12-05 00:45:00,5543.47,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,0,45,5555.323333333338,3,4187.93,3724.99,4160.800833333334
2024-12-05 00:50:00,5522.54,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,0,50,5539.680000000005,3,4214.76,3687.44,4167.966666666667
2024-12-05 00:55:00,5516.93,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,0,55,5527.646666666672,3,4166.35,3678.7,4170.251666666667
2024-12-05 01:00:00,5486.4,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,1,0,5508.6233333333375,3,4218.73,3673.35,4176.589166666667
2024-12-05 01:05:00,5462.59,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,1,5,5488.640000000004,3,4229.61,3641.98,4183.866666666667
2024-12-05 01:10:00,5446.59,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,1,10,5465.193333333337,3,4205.18,3617.08,4190.520833333333
2024-12-05 01:15:00,5423.88,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,1,15,5444.353333333339,3,4181.33,3606.64,4191.644166666667
2024-12-05 01:20:00,5397.52,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,1,20,5422.663333333338,3,4185.48,3592.78,4193.166666666667
2024-12-05 01:25:00,5372.07,15.0,6.0,55.0,260.0,11.0,1015.0,2024,12,5,1,25,5397.823333333338,3,4173.76,3573.06,4193.7091666666665
2024-12-05 01:30:00,5335.39,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,1,30,5368.326666666671,3,4167.55,3563.92,4193.429166666667
2024-12-05 01:35:00,5322.07,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,1,35,5343.176666666671,3,4175.72,3543.45,4190.296666666667
2024-12-05 01:40:00,5302.18,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,1,40,5319.880000000005,3,4165.42,3526.25,4189.318333333334
2024-12-05 01:45:00,5272.71,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,1,45,5298.986666666672,3,4129.88,3517.53,4184.480833333333
2024-12-05 01:50:00,5254.94,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,1,50,5276.610000000004,3,4129.7,3500.34,4177.3925
2024-12-05 01:55:00,5243.51,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,1,55,5257.053333333338,3,4115.58,3487.7,4173.161666666666
2024-12-05 02:00:00,5214.66,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,2,0,5237.703333333338,3,5752.7,3476.25,4300.9925
2024-12-05 02:05:00,5187.39,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,2,5,5215.186666666672,3,5716.7,3454.56,4424.916666666667
2024-12-05 02:10:00,5158.44,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,2,10,5186.8300000000045,3,5702.8,3434.61,4549.718333333333
2024-12-05 02:15:00,5126.58,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,2,15,5157.470000000005,3,5681.01,3426.52,4674.691666666667
2024-12-05 02:20:00,5107.33,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,2,20,5130.783333333337,3,5662.38,3413.6,4797.766666666667
2024-12-05 02:25:00,5100.42,14.0,6.1,59.0,240.0,6.0,1015.0,2024,12,5,2,25,5111.443333333339,3,5632.83,3400.45,4919.355833333334
2024-12-05 02:30:00,5079.69,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,2,30,5095.813333333338,3,5597.95,3391.69,5038.555833333333
2024-12-05 02:35:00,5046.58,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,2,35,5075.563333333338,3,5569.47,3376.43,5154.701666666667
2024-12-05 02:40:00,5030.14,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,2,40,5052.136666666672,3,5553.03,3362.38,5270.3358333333335
2024-12-05 02:45:00,5009.83,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,2,45,5028.850000000005,3,5543.47,3353.1,5388.135
2024-12-05 02:50:00,4986.12,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,2,50,5008.696666666671,3,5522.54,3356.22,5504.204999999999
2024-12-05 02:55:00,4962.08,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,2,55,4986.010000000005,3,5516.93,3347.5,5620.984166666666
2024-12-05 03:00:00,4946.86,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,3,0,4965.020000000005,3,5486.4,3338.51,5598.7925
2024-12-05 03:05:00,4920.4,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,3,5,4943.113333333338,3,5462.59,3321.78,5577.616666666666
2024-12-05 03:10:00,4905.48,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,3,10,4924.2466666666705,3,5446.59,3310.42,5556.265833333334
2024-12-05 03:15:00,4887.54,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,3,15,4904.473333333338,3,5423.88,3301.08,5534.838333333333
2024-12-05 03:20:00,4868.52,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,3,20,4887.180000000005,3,5397.52,3281.86,5512.766666666666
2024-12-05 03:25:00,4862.26,14.0,6.1,59.0,220.0,6.0,1015.0,2024,12,5,3,25,4872.773333333339,3,5372.07,3281.68,5491.036666666667
2024-12-05 03:30:00,4832.73,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,3,30,4854.503333333339,3,5335.39,3264.64,5469.156666666667
2024-12-05 03:35:00,4818.95,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,3,35,4837.980000000004,3,5322.07,3261.89,5448.54
2024-12-05 03:40:00,4805.37,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,3,40,4819.016666666671,3,5302.18,3257.87,5427.635833333334
2024-12-05 03:45:00,4786.39,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,3,45,4803.570000000004,3,5272.71,3240.31,5405.0725
2024-12-05 03:50:00,4774.74,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,3,50,4788.8333333333385,3,5254.94,3245.11,5382.7725
2024-12-05 03:55:00,4747.99,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,3,55,4769.7066666666715,3,5243.51,3227.74,5359.9875
2024-12-05 04:00:00,4729.84,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,4,0,4750.856666666671,3,5214.66,3229.37,5337.3425
2024-12-05 04:05:00,4705.68,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,4,5,4727.836666666671,3,5187.39,3224.85,5314.409166666667
2024-12-05 04:10:00,4692.21,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,4,10,4709.243333333338,3,5158.44,3218.6,5290.3966666666665
2024-12-05 04:15:00,4663.05,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,4,15,4686.980000000004,3,5126.58,3214.39,5265.621666666667
2024-12-05 04:20:00,4646.99,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,4,20,4667.4166666666715,3,5107.33,3216.96,5241.439166666667
2024-12-05 04:25:00,4648.66,12.0,6.1,67.0,230.0,6.0,1014.0,2024,12,5,4,25,4652.900000000005,3,5100.42,3224.53,5218.801666666667
2024-12-05 04:30:00,4638.73,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,4,30,4644.7933333333385,3,5079.69,3223.87,5197.493333333333
2024-12-05 04:35:00,4619.06,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,4,35,4635.483333333338,3,5046.58,3241.21,5174.535833333333
2024-12-05 04:40:00,4611.66,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,4,40,4623.150000000005,3,5030.14,3243.45,5151.865833333333
2024-12-05 04:45:00,4583.24,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,4,45,4604.653333333338,3,5009.83,3228.68,5129.9591666666665
2024-12-05 04:50:00,4575.67,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,4,50,4590.190000000005,3,4986.12,3234.18,5107.5575
2024-12-05 04:55:00,4558.72,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,4,55,4572.5433333333385,3,4962.08,3246.0,5084.1050000000005
2024-12-05 05:00:00,4538.34,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,5,0,4557.576666666671,3,4946.86,3254.13,5061.788333333334
2024-12-05 05:05:00,4529.53,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,5,5,4542.196666666671,3,4920.4,3268.61,5039.5391666666665
2024-12-05 05:10:00,4503.2,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,5,10,4523.690000000005,3,4905.48,3275.02,5018.4591666666665
2024-12-05 05:15:00,4487.4,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,5,15,4506.710000000004,3,4887.54,3310.9,4998.5391666666665
2024-12-05 05:20:00,4473.3,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,5,20,4487.966666666672,3,4868.52,3308.84,4978.638333333333
2024-12-05 05:25:00,4441.77,11.0,5.1,67.0,220.0,4.0,1014.0,2024,12,5,5,25,4467.490000000005,3,4862.26,3331.14,4958.791666666667
2024-12-05 05:30:00,4409.09,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,5,30,4441.386666666672,3,4832.73,3330.94,4938.211666666666
2024-12-05 05:35:00,4405.57,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,5,35,4418.810000000005,3,4818.95,3354.94,4919.2425
2024-12-05 05:40:00,4376.51,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,5,40,4397.056666666672,3,4805.37,3376.41,4900.511666666666
2024-12-05 05:45:00,4352.43,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,5,45,4378.170000000005,3,4786.39,3395.16,4881.891666666666
2024-12-05 05:50:00,4341.18,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,5,50,4356.7066666666715,3,4774.74,3403.42,4864.276666666667
2024-12-05 05:55:00,4294.0,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,5,55,4329.203333333338,3,4747.99,3414.72,4846.435833333333
2024-12-05 06:00:00,4290.55,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,6,0,4308.576666666671,3,4729.84,3427.1,4828.350833333333
2024-12-05 06:05:00,4269.12,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,6,5,4284.556666666672,3,4705.68,3473.63,4810.4575
2024-12-05 06:10:00,4245.52,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,6,10,4268.396666666672,3,4692.21,3493.22,4792.685
2024-12-05 06:15:00,4259.82,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,6,15,4258.153333333338,3,4663.05,3525.06,4773.9775
2024-12-05 06:20:00,4253.94,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,6,20,4253.093333333338,3,4646.99,3577.25,4755.516666666666
2024-12-05 06:25:00,4250.8,11.0,5.1,67.0,220.0,6.0,1014.0,2024,12,5,6,25,4254.853333333338,3,4648.66,3599.35,4737.716666666666
2024-12-05 06:30:00,4244.13,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,6,30,4249.6233333333375,3,4638.73,3647.8,4721.55
2024-12-05 06:35:00,4210.81,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,6,35,4235.246666666672,3,4619.06,3677.01,4704.8925
2024-12-05 06:40:00,4199.82,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,6,40,4218.253333333339,3,4611.66,3680.59,4688.75
2024-12-05 06:45:00,4216.18,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,6,45,4208.936666666672,3,4583.24,3647.91,4671.820833333334
2024-12-05 06:50:00,4188.65,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,6,50,4201.550000000005,3,4575.67,3656.58,4655.231666666667
2024-12-05 06:55:00,4163.79,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,6,55,4189.5400000000045,3,4558.72,3686.67,4639.4591666666665
2024-12-05 07:00:00,4161.48,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,7,0,4171.306666666671,3,4538.34,3632.16,4623.500833333333
2024-12-05 07:05:00,4158.18,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,7,5,4161.150000000005,3,4529.53,3691.61,4608.821666666667
2024-12-05 07:10:00,4129.26,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,7,10,4149.640000000004,3,4503.2,3636.16,4593.070833333333
2024-12-05 07:15:00,4140.66,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,7,15,4142.700000000004,3,4487.4,3646.33,4578.433333333333
2024-12-05 07:20:00,4123.99,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,7,20,4131.303333333338,3,4473.3,3641.55,4563.9591666666665
2024-12-05 07:25:00,4113.05,11.0,5.1,67.0,230.0,6.0,1015.0,2024,12,5,7,25,4125.900000000005,3,4441.77,3636.59,4546.718333333333
2024-12-05 07:30:00,4101.3,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,7,30,4112.780000000005,3,4409.09,3616.65,4527.581666666666
2024-12-05 07:35:00,4085.69,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,7,35,4100.013333333338,3,4405.57,3605.95,4509.7908333333335
2024-12-05 07:40:00,4081.05,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,7,40,4089.346666666672,3,4376.51,3547.53,4490.195000000001
2024-12-05 07:45:00,4053.75,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,7,45,4073.496666666671,3,4352.43,3604.06,4470.9608333333335
2024-12-05 07:50:00,4039.53,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,7,50,4058.1100000000047,3,4341.18,3596.64,4451.42
2024-12-05 07:55:00,4069.07,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,7,55,4054.116666666672,3,4294.0,3601.72,4429.36
2024-12-05 08:00:00,4088.44,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,8,0,4065.6800000000057,3,4290.55,3560.94,4408.7108333333335
2024-12-05 08:05:00,4084.63,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,8,5,4080.713333333338,3,4269.12,3604.16,4387.01
2024-12-05 08:10:00,4052.68,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,8,10,4075.250000000005,3,4245.52,3597.26,4365.536666666667
2024-12-05 08:15:00,4047.1,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,8,15,4061.470000000005,3,4259.82,3606.81,4346.571666666668
2024-12-05 08:20:00,4051.23,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,8,20,4050.336666666672,3,4253.94,3611.01,4328.291666666667
2024-12-05 08:25:00,4056.41,11.0,5.1,67.0,240.0,6.0,1015.0,2024,12,5,8,25,4051.580000000005,3,4250.8,3646.75,4312.3775
2024-12-05 08:30:00,4037.7,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,8,30,4048.446666666672,3,4244.13,3616.18,4298.630833333334
2024-12-05 08:35:00,4057.27,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,8,35,4050.460000000005,3,4210.81,3661.82,4282.400833333334
2024-12-05 08:40:00,4030.97,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,8,40,4041.980000000005,3,4199.82,3655.81,4267.676666666667
2024-12-05 08:45:00,4028.68,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,8,45,4038.9733333333375,3,4216.18,3676.18,4256.3225
2024-12-05 08:50:00,4056.72,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,8,50,4038.790000000005,3,4188.65,3705.83,4243.611666666667
2024-12-05 08:55:00,4027.33,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,8,55,4037.5766666666714,3,4163.79,3714.77,4232.760833333333
2024-12-05 09:00:00,4037.93,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,9,0,4040.660000000005,3,4161.48,3731.91,4222.005
2024-12-05 09:05:00,4023.86,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,9,5,4029.706666666672,3,4158.18,3760.36,4212.76
2024-12-05 09:10:00,4076.44,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,9,10,4046.0766666666714,3,4129.26,3747.02,4203.071666666667
2024-12-05 09:15:00,4115.04,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,9,15,4071.7800000000047,3,4140.66,3845.65,4193.141666666666
2024-12-05 09:20:00,4165.5,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,9,20,4118.993333333338,3,4123.99,3850.25,4182.3125
2024-12-05 09:25:00,4207.67,15.0,4.9,51.0,260.0,11.0,1016.0,2024,12,5,9,25,4162.736666666672,3,4113.05,3926.47,4170.833333333333
2024-12-05 09:30:00,4212.49,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,9,30,4195.220000000005,3,4101.3,3953.58,4158.930833333333
2024-12-05 09:35:00,4226.3,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,9,35,4215.486666666671,3,4085.69,4015.74,4148.504166666667
2024-12-05 09:40:00,4273.5,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,9,40,4237.430000000005,3,4081.05,4052.9,4138.606666666667
2024-12-05 09:45:00,4269.48,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,9,45,4256.426666666671,3,4053.75,4092.22,4125.070833333333
2024-12-05 09:50:00,4309.2,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,9,50,4284.060000000005,3,4039.53,4084.5,4112.644166666667
2024-12-05 09:55:00,4338.79,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,9,55,4305.823333333338,3,4069.07,4130.33,4104.7508333333335
2024-12-05 10:00:00,4344.87,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,10,0,4330.953333333338,3,4088.44,4177.54,4098.6641666666665
2024-12-05 10:05:00,4372.3,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,10,5,4351.986666666671,3,4084.63,4187.53,4092.535
2024-12-05 10:10:00,4399.23,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,10,10,4372.133333333338,3,4052.68,4228.24,4086.1533333333336
2024-12-05 10:15:00,4442.2,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,10,15,4404.576666666671,3,4047.1,4283.96,4078.3566666666666
2024-12-05 10:20:00,4448.35,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,10,20,4429.926666666672,3,4051.23,4291.57,4072.2933333333335
2024-12-05 10:25:00,4469.22,18.0,4.2,40.0,260.0,13.0,1017.0,2024,12,5,10,25,4453.256666666672,3,4056.41,4107.39,4067.5733333333333
2024-12-05 10:30:00,4495.45,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,10,30,4471.006666666672,3,4037.7,4359.62,4062.273333333334
2024-12-05 10:35:00,4524.03,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,10,35,4496.233333333338,3,4057.27,4386.04,4059.905
2024-12-05 10:40:00,4523.28,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,10,40,4514.253333333338,3,4030.97,4373.31,4055.7316666666666
2024-12-05 10:45:00,4571.05,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,10,45,4539.453333333338,3,4028.68,4343.14,4053.6425
2024-12-05 10:50:00,4573.06,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,10,50,4555.796666666672,3,4056.72,4413.46,4055.0750000000003
2024-12-05 10:55:00,4611.35,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,10,55,4585.153333333338,3,4027.33,4428.22,4051.5966666666664
2024-12-05 11:00:00,4645.7,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,11,0,4610.036666666671,3,4037.93,4392.47,4047.3874999999994
2024-12-05 11:05:00,4634.72,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,11,5,4630.590000000005,3,4023.86,4433.43,4042.3233333333333
2024-12-05 11:10:00,4681.64,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,11,10,4654.020000000005,3,4076.44,4404.92,4044.3033333333333
2024-12-05 11:15:00,4670.89,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,11,15,4662.4166666666715,3,4115.04,4442.56,4049.965
2024-12-05 11:20:00,4703.82,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,11,20,4685.450000000005,3,4165.5,4399.11,4059.4874999999997
2024-12-05 11:25:00,4703.25,20.0,4.1,35.0,270.0,11.0,1017.0,2024,12,5,11,25,4692.653333333338,3,4207.67,4437.33,4072.0925
2024-12-05 11:30:00,4708.65,22.0,4.1,31.0,290.0,11.0,1016.0,2024,12,5,11,30,4705.240000000004,3,4212.49,4400.79,4086.658333333333
2024-12-05 11:35:00,4705.26,22.0,4.1,31.0,290.0,11.0,1016.0,2024,12,5,11,35,4705.720000000005,3,4226.3,4441.0,4100.744166666666
2024-12-05 11:40:00,4733.41,22.0,4.1,31.0,290.0,11.0,1016.0,2024,12,5,11,40,4715.773333333338,3,4273.5,4443.05,4120.955
